Fiscal_Quarter,Revenue_USD
Q3-2027,6453.724
Q4-2022,7421.22
Q4-2023,5946.433999999999
Q4-2024,526.14
Q4-2027,3266.526
Q1-2025,705.7544
Q3-2023,2068.3572000000004
Q3-2024,4913.096800000001
Q4-2023,1901.032
Q4-2024,230.9922
Q1-2022,723.7860000000001
Q1-2023,319.688
Q2-2023,879.65
Q2-2024,512.865
Q3-2023,5298.91
Q4-2023,811.0319999999999
Q1-2023,1196.712
Q1-2024,2562.9415
Q2-2023,3104.8875000000003
Q2-2024,3443.6035
Q3-2022,158.98350000000002
Q3-2023,184.2225
Q4-2022,1086.076
Q4-2024,2547.45
Q4-2025,1875.984
Q2-2023,4709.896540000001
Q2-2024,1332.4596
Q3-2023,863.4740200000001
Q3-2024,9951.98885
Q4-2023,6089.074630000001
Q1-2022,75.784478
Q1-2023,206.2560192
Q1-2024,83.570641
Q1-2027,245.069902
Q2-2023,222.4683384
Q2-2024,48.65220360000001
Q3-2024,196.95685240000003
Q3-2025,176.4686385
Q4-2022,44.4161718
Q1-2023,38682.23937
Q2-2022,73268.77649
Q3-2022,26270.944560000004
Q4-2022,71772.33184
Q1-2023,1847.536
Q2-2023,2565.1710000000003
Q3-2022,1962.226
Q3-2023,1968.675
Q4-2022,801.108
Q4-2023,742.424
Q1-2024,348.287884
Q2-2023,1510.761728
Q3-2022,130.224752
Q3-2023,832.8134080000001
Q3-2024,1235.931704
Q4-2022,532.5230819999999
Q4-2023,1225.0725200000002
Q1-2022,5097.439
Q2-2022,2290.56
Q3-2022,3722.32
Q4-2022,7141.722000000001
Q3-2023,7325.987200000001
Q4-2023,4045.12346
Q1-2024,2643.6800000000003
Q2-2023,601.98
Q3-2023,3062.088
Q1-2022,6546.89861
Q1-2025,6561.1242
Q2-2023,7009.98184
Q2-2025,2182.74462
Q2-2028,5580.581999999999
Q3-2024,4322.19444
Q3-2026,4788.85614
Q1-2024,1.8076856
Q2-2023,0.1092306
Q3-2023,1.7565228000000002
Q4-2023,2.1807996000000003
Q1-2025,0.0
Q1-2026,14944.41718
Q2-2025,5981.21216
Q2-2027,12835.85754
Q3-2022,1357.13116
Q3-2023,3587.7525200000005
Q3-2026,8338.90112
Q3-2027,10280.9454
Q4-2023,22005.379
Q4-2024,6323.56296
Q4-2027,2536.39584
Q1-2023,2877.04548
Q1-2025,2228.05215
Q2-2022,673.17156
Q2-2024,434.05821
Q2-2025,286.50024
Q3-2024,1845.31284
Q4-2022,1976.47938
Q1-2022,16.109568000000003
Q1-2023,73.62576
Q2-2023,21.799008
Q2-2024,86.43499200000001
Q2-2026,33.00877199999999
Q3-2022,29.950344
Q3-2024,60.6852
Q3-2025,31.726080000000003
Q4-2023,75.18
Q1-2022,39855.724
Q1-2024,65160.92
Q1-2027,77486.605
Q2-2024,63327.36
Q2-2025,11865.204
Q2-2026,9639.168
Q3-2023,16419.0
Q3-2026,65175.076
Q4-2023,60168.728
Q4-2024,11035.2
Q1-2024,29.164800000000003
Q2-2024,490.88592000000006
Q2-2025,247.195396
Q3-2024,102.32376
Q4-2022,406.294476
Q1-2026,1588.6192000000003
Q1-2027,762.37938
Q2-2025,636.60968
Q3-2022,1382.40606
Q3-2025,4615.55444
Q4-2023,2270.7991600000005
Q4-2024,341.83016000000003
Q4-2027,1143.26772
Q1-2023,763.4456
Q1-2024,331.0656
Q2-2024,476.22848
Q2-2025,694.6202880000001
Q3-2023,138.74112
Q3-2024,485.587872
Q3-2025,191.195872
Q4-2022,69.743616
Q4-2024,221.079168
Q3-2023,18121.79391
Q4-2023,15692.78668
Q1-2025,3576.50255
Q2-2024,282.00807000000003
Q2-2025,2943.94176
Q3-2022,2921.75154
Q4-2025,4010.02716
Q1-2024,8.3013
Q3-2025,6.901
Q3-2026,56.3872
Q4-2022,56.3202
Q4-2023,6.1573
Q4-2024,10.9411
Q4-2026,58.5178
Q4-2027,32.9908
Q1-2025,327.9374
Q2-2024,80.84094
Q2-2025,166.51276
Q3-2024,404.8750500000001
Q3-2025,453.5708
Q4-2023,137.41848
Q1-2024,7.8982068
Q1-2025,3.5617560000000004
Q2-2024,7.8005862
Q2-2025,2.149884
Q3-2024,4.1769684
Q4-2023,1.1577929
Q4-2024,7.99865
Q1-2023,794.8195880000001
Q1-2024,976.108216
Q2-2022,151.74279
Q2-2023,226.205104
Q2-2025,1157.895644
Q3-2023,513.688716
Q4-2023,322.191102
Q4-2024,134.29639
Q3-2024,1.34676
Q4-2024,27.554118000000003
Q1-2025,4924.106610000001
Q1-2027,25029.61877
Q2-2022,47132.78701
Q2-2023,39202.26093
Q2-2027,25223.04036
Q3-2025,5001.465
Q3-2026,49494.94999
Q4-2022,58070.97516
Q4-2025,3897.10425
Q1-2025,296.91307800000004
Q1-2028,488.0004
Q2-2023,606.394756
Q2-2025,925.45728
Q2-2027,1282.128512
Q3-2028,347.085456
Q4-2024,121.84872
Q4-2025,1418.9599080000005
Q4-2026,400.455026
Q1-2025,5013.79
Q2-2022,2597.454
Q2-2023,6660.409
Q2-2024,4578.182000000001
Q2-2026,881.64
Q3-2023,6980.828
Q3-2026,1919.817
Q4-2024,6016.2880000000005
Q4-2025,852.15
Q4-2026,5327.886
Q1-2023,8900.0
Q1-2024,23623.0
Q1-2025,14429.0
Q2-2022,15776.0
Q2-2023,14854.0
Q2-2024,2188.0
Q2-2025,7409.0
Q3-2022,2219.0
Q3-2024,6099.0
Q4-2022,1248.0
Q4-2023,29236.0
Q4-2024,21980.0
Q1-2024,779.876608
Q2-2024,167.500984
Q4-2023,158.35204
Q1-2026,48365.384
Q2-2025,2303.75
Q3-2023,4081.504
Q3-2025,10938.717
Q3-2026,10813.143
Q4-2024,25704.99
Q4-2025,31367.325
Q4-2026,30475.034
Q1-2022,3359.201
Q1-2023,1836.963
Q1-2024,4461.711
Q1-2025,2427.49
Q2-2022,2611.404
Q2-2025,344.44
Q3-2025,3236.08
Q4-2025,2377.2
Q3-2022,45774.74729
Q4-2022,51665.15089
Q1-2024,7.707645599999999
Q4-2023,2.0150073
Q1-2023,2433.6621
Q1-2024,2201.02396
Q2-2022,1852.61148
Q2-2024,6851.234520000001
Q2-2025,6415.18944
Q3-2023,5598.81729
Q3-2024,2413.6236
Q3-2025,2656.47924
Q1-2022,468.89911799999993
Q1-2023,373.63923
Q3-2022,457.736904
Q3-2023,127.347264
Q3-2025,586.6284959999999
Q4-2022,1340.126262
Q4-2023,64.477296
Q4-2024,71.515602
Q1-2025,20242.96552
Q2-2024,11045.64362
Q2-2025,2407.16581
Q3-2024,14964.11187
Q3-2025,6622.529350000001
Q4-2024,2782.16832
Q2-2022,4471.76424
Q3-2022,3479.3781
Q4-2022,274.37480000000005
Q1-2026,3301.6884800000003
Q1-2027,13541.82537
Q2-2022,23286.4112
Q2-2023,5222.3535
Q2-2024,3183.03762
Q2-2026,17553.2619
Q3-2022,18294.30276
Q3-2024,8765.33964
Q3-2025,1241.51763
Q1-2022,12779.51
Q1-2027,5892.25
Q2-2024,12605.824
Q2-2028,3854.895
Q3-2022,2444.804
Q3-2024,7280.067
Q3-2025,2451.348
Q3-2026,19530.602
Q3-2027,24361.051
Q4-2024,22649.328
Q4-2027,28197.094
Q1-2023,5082.885440000001
Q1-2024,21324.74018
Q2-2023,5721.72338
Q2-2024,1108.45981
Q3-2022,4728.73451
Q3-2024,15325.2424
Q4-2022,41214.72326
Q1-2023,40867.087
Q4-2022,52498.794
Q1-2023,3662.484
Q2-2023,3655.251
Q3-2024,1107.872
Q3-2025,489.991
Q4-2023,2953.791
Q4-2024,4785.55
Q4-2025,383.325
Q1-2024,6221.331960000001
Q2-2022,465.59568
Q2-2023,3077.1136
Q4-2022,2701.79172
Q1-2024,36663.94
Q1-2025,16342.609
Q2-2024,2951.585
Q3-2024,23099.494
Q2-2023,28704.591
Q2-2025,23492.112
Q3-2023,20911.99
Q3-2024,20271.309
Q4-2024,6442.159
Q1-2025,8818.78452
Q2-2023,56651.23926
Q2-2026,8258.07435
Q3-2022,23981.5587
Q3-2023,20477.62944
Q3-2027,25150.7363
Q4-2022,102250.89331
Q4-2026,18654.9903
Q1-2023,52025.76213
Q1-2026,12275.71734
Q1-2027,18980.75424
Q2-2025,33262.93922
Q2-2027,3255.32424
Q3-2023,20675.70315
Q4-2026,7874.2123200000015
Q1-2024,13385.86
Q2-2022,6612.64
Q2-2023,5624.74
Q2-2025,30187.56
Q2-2026,19820.16
Q3-2022,17158.38
Q3-2025,4905.46
Q3-2026,12053.86
Q4-2024,27551.68
Q4-2025,4553.96
Q1-2025,11206.037
Q2-2025,3633.167
Q3-2025,12021.561
Q4-2024,2415.752
Q3-2022,2186.8616
Q4-2022,60342.6396
Q1-2023,31.410140300000005
Q1-2025,62.78293560000001
Q2-2024,3.651018800000001
Q4-2023,37.5092355
Q4-2025,60.4286496
Q2-2023,44769.77505
Q3-2024,29080.5242
Q4-2022,13605.79935
Q4-2023,18609.3635
Q4-2024,8754.6225
Q1-2025,33.228864
Q2-2024,18.884736
Q2-2025,38.7783
Q3-2025,18.323604
Q4-2024,34.944047999999995
Q1-2024,1352.75431
Q2-2022,2328.5016
Q2-2023,1076.16899
Q2-2024,1105.6415
Q3-2023,910.63396
Q3-2024,4564.838250000001
Q1-2024,86279.60509
Q2-2023,37754.25588
Q2-2024,51561.939880000005
Q3-2023,43605.03798000001
Q3-2024,19648.31602000001
Q4-2023,40037.7928
Q1-2024,254.75364
Q2-2023,258.007464
Q2-2024,252.509868
Q3-2023,70.24314
Q3-2024,326.300448
Q4-2024,793.217844
Q1-2024,1281.8503800000003
Q2-2023,3068.88534
Q2-2024,1687.8207600000003
Q3-2022,3290.60232
Q3-2024,4115.056500000001
Q4-2023,880.6190400000002
Q4-2024,1934.99388
Q1-2025,2030.586438
Q2-2025,792.3314460000001
Q4-2024,789.4925780000001
Q1-2025,3850.961
Q2-2024,4281.572999999999
Q2-2025,3959.434
Q3-2024,3161.235
Q4-2024,4164.1
Q1-2024,8757.455903999999
Q1-2025,4815.369216
Q2-2022,5249.58144
Q2-2023,1896.546816
Q2-2024,1643.07936
Q3-2022,3232.32768
Q3-2023,630.1056
Q3-2024,4251.256704
Q4-2022,5207.821632
Q4-2024,1668.198144
Q2-2025,97.968112
Q2-2026,100.2474
Q3-2024,161.65195199999997
Q3-2025,44.665368
Q4-2023,50.59568799999999
Q4-2024,66.30008
Q1-2023,727.8277400000001
Q1-2024,3825.90656
Q2-2022,375.96366
Q2-2023,1746.6175599999997
Q3-2022,3375.3768
Q3-2023,2085.91644
Q3-2024,235.05878
Q4-2023,372.39316
Q1-2023,31468.44354
Q2-2023,13038.6455
Q3-2022,2988.8192700000004
Q3-2023,43140.71636
Q4-2022,13183.99192
Q1-2023,34528.26216
Q2-2023,28917.65997
Q2-2024,3501.81164
Q4-2023,45134.39665
Q4-2024,55806.441600000006
Q1-2023,3.6673934
Q1-2025,4.706317
Q3-2023,3.5805825
Q3-2024,3.3497145
Q4-2024,1.6195025
Q1-2025,61247.71476000001
Q2-2025,54255.279740000005
Q4-2024,12589.491280000002
Q1-2025,0.2078879999999999
Q3-2023,0.7765337999999999
Q4-2023,1.619016
Q4-2024,2.9105004
Q3-2025,18393.43175
Q1-2024,205.4568
Q3-2023,84.63320000000002
Q4-2023,246.7848
Q1-2024,1961.991
Q2-2023,7282.464
Q1-2023,2708.0892
Q1-2025,1223.39316
Q2-2022,1841.194
Q2-2023,2181.3564600000004
Q2-2025,1879.18412
Q3-2023,848.2494199999999
Q3-2024,2535.88972
Q4-2022,229.40148
Q4-2023,1356.9528
Q1-2023,6231.48422
Q2-2023,17149.70793
Q3-2022,10513.63315
Q4-2022,15125.84171
Q1-2025,11549.102
Q2-2022,2291.661
Q2-2024,3801.897
Q3-2023,22856.885
Q3-2024,4212.662
Q4-2023,12484.095
Q4-2024,22553.705
Q1-2024,1.2837
Q2-2024,5.588460900000001
Q4-2023,7.5126227
Q1-2023,11544.122850000002
Q2-2023,12175.8923
Q2-2024,8278.2453
Q2-2025,5323.8042000000005
Q3-2022,596.4608000000001
Q3-2024,15412.2631
Q3-2025,1560.988
Q4-2022,756.87885
Q1-2022,24.559881800000003
Q1-2024,28.986411
Q1-2026,11.768416
Q2-2022,32.984997799999995
Q2-2024,9.0135368
Q2-2025,25.689917200000004
Q2-2026,27.0272372
Q2-2027,12.9653174
Q3-2022,3.8314218
Q3-2025,15.9676008
Q4-2022,29.932437600000004
Q4-2026,32.5236224
Q2-2022,660.7099800000002
Q3-2023,956.86794
Q4-2022,1994.70768
Q1-2023,1684.3585500000002
Q1-2025,455.48811000000006
Q2-2023,300.35880000000003
Q1-2022,5371.16139
Q1-2024,1030.82826
Q1-2026,10162.25094
Q2-2023,2356.5091500000003
Q2-2024,6654.46744
Q2-2026,2838.18342
Q2-2027,8408.59136
Q3-2026,5800.433910000001
Q4-2022,1918.79676
Q4-2025,2056.22287
Q1-2022,5269.261055999999
Q1-2023,2607.069696
Q1-2025,3013.72896
Q2-2022,5886.742655999999
Q2-2025,437.470656
Q3-2023,1493.533248
Q3-2024,513.6345600000001
Q3-2025,501.39936000000006
Q4-2022,6427.089120000001
Q4-2023,3248.7590400000004
Q4-2024,266.43782400000003
Q1-2024,731.922
Q1-2025,1996.639
Q3-2024,998.604
Q4-2024,2209.177
Q1-2023,2.8532184
Q1-2024,4.8824688
Q1-2025,28.585332
Q2-2023,4.05054
Q2-2024,22.5615378
Q2-2025,12.323434199999998
Q3-2023,6.060407399999999
Q3-2024,13.5136686
Q4-2022,37.0917396
Q4-2023,1.5358031999999997
Q4-2024,3.4644672
Q1-2023,849.2947200000001
Q1-2024,1434.26997
Q1-2025,2721.54816
Q2-2022,604.1136600000001
Q2-2024,175.40172
Q2-2025,1488.88692
Q3-2022,343.6992
Q3-2023,1850.75253
Q3-2024,2039.2047
Q2-2022,2980.2752600000003
Q2-2025,127.16086
Q3-2023,1681.48794
Q3-2024,1760.8152
Q3-2025,1837.3608
Q4-2022,1838.56626
Q4-2023,841.50432
Q4-2024,2427.45308
Q4-2025,297.14256
Q1-2025,1867.23054
Q2-2022,1187.66396
Q2-2023,1064.47992
Q2-2025,2644.5270600000003
Q3-2023,3857.534240000001
Q3-2024,774.0300400000001
Q4-2022,1329.39688
Q1-2022,12533.02928
Q1-2024,8091.856980000001
Q2-2024,12052.76874
Q3-2022,12954.3121
Q3-2023,1686.7259500000002
Q4-2022,2226.5103
Q4-2024,5248.89936
Q4-2025,5139.079680000001
Q1-2022,42866.634
Q1-2028,67570.23
Q2-2026,25319.7
Q2-2027,6780.573
Q3-2022,22401.99
Q3-2024,38676.474
Q3-2028,70459.497
Q4-2027,15928.254999999996
Q1-2022,1513.60016
Q1-2025,21643.094500000007
Q2-2023,18077.26305
Q3-2022,6058.516479999999
Q3-2024,30401.91049
Q4-2024,7190.67768
Q1-2022,1122.4847200000002
Q1-2027,1074.56202
Q2-2023,2198.87808
Q2-2024,2001.636
Q2-2026,3519.3449200000005
Q3-2023,1663.34868
Q3-2024,1337.7571200000002
Q3-2026,1991.4174000000005
Q4-2025,2276.40084
Q4-2026,875.6265000000002
Q1-2022,172.61341199999998
Q1-2024,128.064006
Q1-2027,148.72031999999996
Q2-2023,49.79366999999999
Q4-2022,53.197812
Q4-2025,333.743616
Q4-2026,131.897808
Q4-2027,50.984352
Q1-2023,21683.32592
Q2-2023,15180.96692
Q2-2026,2302.7987499999995
Q3-2022,9003.05917
Q4-2023,8560.168099999999
Q4-2024,18910.1319
Q1-2024,3113.0801
Q2-2022,1640.00208
Q2-2025,16661.0886
Q2-2026,13170.7296
Q3-2023,1751.52472
Q3-2027,14414.02184
Q4-2025,2300.87425
Q1-2023,3438.7880800000003
Q1-2024,348.0400000000001
Q1-2025,1566.0268400000002
Q2-2023,5570.014100000001
Q3-2023,6988.923620000001
Q3-2024,5336.982
Q4-2022,10174.927700000002
Q4-2023,1530.3736
Q1-2023,8475.964440000002
Q1-2026,1582.564
Q1-2027,31974.60894
Q2-2025,14730.37488
Q2-2026,30005.56218
Q4-2022,26511.76836
Q4-2025,26386.27916
Q2-2024,0.824904
Q3-2023,28.1934392
Q3-2024,4.178544
Q4-2023,15.392278400000002
Q4-2024,30.201582400000003
Q2-2022,37316.07261
Q3-2022,3581.07074
Q3-2023,13.206604500000005
Q4-2023,75.1479705
Q1-2025,801.28035
Q2-2023,541.86327
Q2-2025,126.39780000000002
Q3-2023,646.866
Q3-2024,1064.0870100000002
Q3-2025,714.73428
Q4-2023,953.04843
Q4-2025,467.6097600000001
Q2-2025,48.294144
Q3-2025,17.286984000000004
Q4-2024,119.183532
Q1-2022,1225.560532
Q1-2024,898.6696320000001
Q2-2022,615.195792
Q2-2023,265.052576
Q2-2024,1567.14956
Q3-2024,555.524464
Q3-2025,626.6821120000001
Q4-2023,1219.7197580000002
Q1-2023,28.878624
Q1-2024,322.029216
Q1-2025,137.33952
Q2-2024,171.05661600000002
Q3-2022,196.305492
Q3-2024,155.773752
Q4-2023,108.148824
Q1-2022,7654.679549999999
Q1-2023,3167.547
Q1-2025,9953.93364
Q2-2022,8445.0535
Q2-2024,20980.77981
Q2-2025,5899.33684
Q2-2026,3808.12935
Q4-2022,10144.09443
Q4-2024,12963.659
Q4-2025,5465.12664
Q1-2023,3378.66482
Q2-2023,2140.16844
Q2-2025,35515.50809
Q3-2026,6514.66312
Q4-2022,17668.84198
Q4-2024,8100.567999999999
Q1-2025,20.3023656
Q1-2026,19.088622
Q1-2027,4.294551599999999
Q2-2023,22.134924
Q3-2024,9.769355999999998
Q3-2025,58.26952800000001
Q3-2026,87.4305792
Q4-2024,48.0774312
Q1-2023,3080.2637000000004
Q1-2025,61305.80304
Q1-2026,7539.857
Q1-2027,26144.631
Q2-2024,26304.66916
Q4-2024,50365.622370000005
Q4-2025,45808.702970000006
Q4-2026,0.0
Q4-2027,15525.829200000002
Q2-2025,2706.5182
Q3-2024,1363.5052
Q3-2025,1753.4048
Q4-2024,2191.2560000000003
Q2-2024,1288.276
Q2-2025,1739.5680000000002
Q3-2024,517.616
Q4-2024,1650.495
Q4-2025,502.67800000000005
Q1-2022,2333.9316000000003
Q1-2026,8743.7688
Q2-2024,9562.91115
Q2-2027,10314.28515
Q2-2028,2348.4968000000003
Q3-2023,986.37435
Q3-2025,5376.016750000001
Q3-2026,4213.151800000001
Q4-2022,5488.3894
Q4-2025,5959.39565
Q4-2027,5005.145600000001
Q1-2023,1249.20322
Q1-2024,5625.7080000000005
Q2-2023,7463.6224
Q2-2024,1947.96952
Q3-2022,6583.214140000001
Q3-2024,15706.26998
Q4-2022,4648.86744
Q4-2024,8221.31192
Q1-2024,1146.28041
Q2-2025,2488.2043200000003
Q3-2023,16769.655310000002
Q3-2025,4484.35095
Q1-2023,3009.4713000000006
Q1-2024,1877.64183
Q1-2027,424.61712000000006
Q2-2023,1360.25568
Q2-2024,1344.74256
Q3-2022,2601.4365000000003
Q3-2024,839.39652
Q3-2026,1357.4082600000002
Q4-2022,1353.6450000000002
Q1-2023,2722.9944
Q2-2023,12227.51209
Q2-2025,5597.1282
Q3-2022,1413.3757500000004
Q3-2023,18501.81805
Q3-2024,15605.74146
Q3-2025,4359.28932
Q4-2022,12983.4369
Q4-2023,11255.22664
Q1-2023,1697.99328
Q1-2024,18486.61691
Q1-2025,41831.68755
Q2-2024,1731.49879
Q2-2025,3691.928100000001
Q3-2024,23813.35971
Q4-2022,24218.457120000003
Q4-2023,8036.14817
Q1-2023,940.65972
Q1-2024,641.9991200000001
Q1-2025,3893.127700000001
Q2-2023,1708.4529000000002
Q2-2025,796.0439200000001
Q3-2024,359.37216000000006
Q4-2022,2518.8038400000005
Q4-2024,849.62864
Q1-2023,3961.9125
Q1-2025,1535.2254
Q2-2027,4886.0496
Q2-2028,11471.93388
Q3-2022,3330.5021100000004
Q3-2023,771.69186
Q4-2023,4843.29915
Q4-2025,12815.77896
Q4-2027,15318.83664
Q4-2028,11389.167
Q1-2023,3.7337894
Q1-2025,36.255582700000005
Q2-2022,2.608109
Q2-2023,65.294649
Q3-2022,32.4889164
Q3-2024,6.8446664
Q4-2023,12.0079008
Q1-2023,6460.233570000001
Q2-2022,1421.54244
Q2-2024,996.6159
Q3-2022,4772.9682
Q3-2023,4711.473000000001
Q3-2024,1724.1336
Q4-2023,4147.88526
Q4-2024,4625.57952
Q1-2023,225.9919764
Q2-2023,67.42758599999999
Q2-2024,21.83544
Q3-2022,149.9125968
Q3-2023,66.59059679999999
Q3-2022,1.40508
Q4-2022,2.5016574
Q4-2023,1.9166343
Q4-2024,1.3536023999999998
Q4-2025,0.6935147999999999
Q1-2023,3.4699291
Q2-2023,6.9953356
Q4-2022,8.134811299999999
Q1-2025,1237.184
Q2-2023,19681.831
Q2-2024,4519.178
Q2-2025,11190.417
Q3-2024,4567.41
Q4-2023,1763.606
Q4-2025,12776.265
Q1-2023,16722.0933
Q4-2022,18237.24562
Q1-2022,8230.21263
Q1-2024,937.23696
Q1-2025,1518.6473999999998
Q2-2023,1506.8754
Q3-2022,4104.1674
Q3-2024,1959.6686400000003
Q4-2023,1555.27911
Q4-2024,4416.32142
Q1-2023,16.232472
Q2-2022,9.868824
Q2-2023,38.46154800000001
Q3-2022,20.50176
Q4-2022,15.167040000000002
Q1-2024,2980.98323
Q2-2022,3330.19961
Q2-2023,742.99959
Q2-2024,5434.428260000001
Q3-2022,344.46834
Q3-2023,1539.4833
Q3-2024,4093.54732
Q4-2022,1989.11702
Q4-2025,4083.25227
Q1-2023,12929.976
Q1-2024,13461.336
Q1-2025,1190.605
Q2-2022,13034.56
Q2-2023,9049.813999999998
Q3-2022,5228.04
Q3-2024,4051.08
Q4-2024,3022.02
Q1-2025,398.42928
Q2-2024,167.80678200000003
Q2-2025,789.1468200000002
Q3-2024,525.205134
Q3-2025,209.702682
Q4-2024,471.940614
Q2-2025,5.5474996
Q3-2025,18120.56828
Q4-2025,145184.61946000002
Q1-2022,1868.8644
Q2-2024,280.54924800000003
Q2-2026,1925.395492
Q3-2024,374.940072
Q3-2025,647.2979799999999
Q4-2024,247.543536
Q4-2025,871.013086
Q4-2026,257.847062
Q1-2024,41347.36333
Q2-2025,76601.37461
Q2-2026,17005.49177
Q3-2022,45022.36614
Q3-2024,45109.2824
Q4-2025,46772.697920000006
Q4-2026,23005.06702
Q2-2024,1556.322816
Q2-2025,1340.84208
Q3-2024,238.96704000000005
Q4-2024,389.50032
Q2-2025,1.2498615
Q3-2024,0.4675883999999999
Q3-2025,2.3272275
Q4-2024,0.19776
Q1-2024,33968.66626
Q1-2029,11263.528080000002
Q2-2024,39219.09816
Q2-2025,5743.937030000001
Q3-2026,16329.52108
Q3-2027,35287.80388
Q4-2026,27279.267590000003
Q1-2025,79.34565599999999
Q1-2027,66.062682
Q2-2025,32.46642
Q3-2024,101.844486
Q3-2025,74.959776
Q4-2022,74.534256
Q4-2023,36.74592
Q4-2026,49.368312
Q1-2023,9470.702620000002
Q1-2024,457.96023
Q2-2024,5032.346880000001
Q3-2022,1777.66356
Q3-2023,1231.2967
Q3-2024,3609.18075
Q4-2023,1230.63616
Q1-2025,8512.74522
Q2-2022,1231.1462800000002
Q2-2023,6650.61102
Q2-2025,10778.04099
Q3-2022,6038.24466
Q3-2023,2206.3671000000004
Q3-2024,6325.488
Q4-2022,8643.591
Q4-2024,3115.76609
Q1-2022,553.722
Q1-2023,544.004
Q1-2024,654.326
Q2-2023,409.45
Q2-2024,2185.764
Q4-2022,1037.295
Q1-2022,361.36584
Q1-2025,109.88802
Q2-2023,469.653876
Q2-2024,146.11571999999998
Q3-2022,46.267434
Q3-2024,410.837436
Q3-2025,208.90296
Q4-2022,617.018544
Q4-2023,257.12866799999995
Q4-2024,879.02037
Q1-2022,5125.64325
Q1-2025,19399.70119
Q2-2022,27594.564260000003
Q2-2024,6956.84652
Q3-2023,1291.76009
Q3-2024,13517.05512
Q3-2026,1829.29032
Q4-2025,1822.05926
Q1-2023,3497.82853
Q1-2024,1642.76298
Q2-2023,3657.68466
Q2-2024,6638.678790000001
Q3-2023,2744.55896
Q4-2023,7336.882650000001
Q1-2026,16289.3
Q4-2025,7034.820000000001
Q1-2023,376.309368
Q2-2023,258.344856
Q3-2022,223.8084
Q4-2022,269.832006
Q2-2023,2482.5535
Q3-2023,703.01924
Q4-2022,1572.6025
Q1-2024,15557.559
Q2-2024,13069.569
Q4-2023,16739.172
Q1-2024,3606.33376
Q3-2023,4197.6574
Q3-2024,2041.61412
Q4-2024,8018.4698
Q4-2025,3254.15592
Q3-2022,5675.132519999999
Q4-2022,25454.27136
Q1-2024,1472.1604200000002
Q2-2024,396.2088
Q3-2024,2233.66032
Q4-2023,124.15437
Q4-2024,226.07721000000004
Q1-2025,10.948112000000002
Q2-2025,166.935692
Q3-2024,83.394836
Q3-2025,68.703012
Q1-2024,302.8896
Q4-2023,238.36704000000003
Q1-2028,62077.12955
Q2-2025,53801.4844
Q2-2026,15931.57952
Q2-2027,36008.10749
Q3-2023,22142.45184
Q3-2026,6564.714660000001
Q3-2027,11438.45782
Q4-2022,46252.63708
Q4-2023,53241.780300000006
Q4-2027,54424.06624
Q1-2024,81.5038183
Q2-2023,25.3357686
Q2-2024,45.856006
Q3-2023,75.53994730000001
Q4-2023,179.7294966
Q1-2022,6.8197692000000005
Q1-2025,27.507051
Q1-2026,25.0549046
Q2-2022,38.4051236
Q3-2022,5.639812099999999
Q3-2025,36.9103804
Q3-2026,5.7764988
Q4-2022,10.2208366
Q3-2024,4.069331699999999
Q3-2025,1.8450987
Q4-2024,5.4260775
Q1-2023,4251.8550000000005
Q1-2024,6108.898319999999
Q1-2025,5319.923639999999
Q2-2023,9903.568
Q2-2024,973.82076
Q2-2025,798.1936000000001
Q3-2023,9744.89646
Q4-2023,7985.806200000001
Q4-2024,9523.41372
Q1-2022,5101.4398
Q1-2027,18779.55768
Q2-2027,18287.08042
Q3-2023,9293.97329
Q4-2025,3217.32684
Q2-2022,1553.175
Q2-2023,2547.1043
Q3-2022,2076.15655
Q3-2023,388.00385
Q4-2022,1412.3616
Q1-2022,239.368608
Q1-2023,329.16743999999994
Q1-2025,916.03536
Q1-2026,380.624232
Q2-2022,184.268448
Q2-2023,202.5786
Q2-2025,168.973776
Q2-2026,664.422996
Q3-2024,571.118268
Q4-2022,441.063156
Q4-2023,183.508716
Q4-2024,492.49134
Q2-2022,1732.5935100000002
Q3-2022,4368.08862
Q1-2022,36294.90358
Q1-2023,35896.46464
Q2-2024,13170.95808
Q3-2023,4324.390539999999
Q3-2025,62541.76007999999
Q4-2023,12481.12194
Q4-2024,9049.16178
Q4-2025,64861.70596
Q4-2026,37559.95282
Q1-2023,7441.52436
Q1-2024,11199.64994
Q2-2023,9609.24672
Q2-2024,2589.7713000000003
Q3-2023,16219.51925
Q4-2023,9631.7816
Q1-2023,36683.88351
Q1-2024,5826.1393800000005
Q1-2027,5105.3856000000005
Q2-2022,30444.344190000003
Q2-2023,11853.14832
Q2-2027,29546.2485
Q3-2022,20060.54421
Q3-2026,26631.86427
Q4-2026,15918.59544
Q1-2025,18805.115
Q2-2022,20794.545
Q2-2023,5763.375999999999
Q2-2024,27120.525
Q2-2025,6427.092000000001
Q3-2022,1839.166
Q3-2024,23625.15
Q4-2022,2382.04
Q4-2023,5347.9800000000005
Q4-2024,42168.293
Q1-2022,724.8731
Q1-2023,1572.7920600000002
Q2-2022,260.36640000000006
Q2-2023,624.2090400000001
Q3-2022,3373.59974
Q4-2022,2310.3970400000007
Q1-2023,843.94305
Q2-2023,827.9107200000001
Q3-2023,2759.19534
