customer_id,last_invoice_amount_usd,lifetime_revenue_usd,add_on_revenue_usd,next_quarter_revenue_usd,acv_local,acv_usd,subscription_value_local,daily_active_users,feature_adoption_pct,sessions_per_user_day,avg_session_minutes,integrations_count,custom_reports_count,automations_active,api_calls_monthly,mobile_users_pct,support_tickets,csat_score,nps_score,renewal_probability,price_sensitivity,renewal_risk_flag,churn
10498,3916,18866,763,5801,12720,16154,13237,69,58.3,3.2,10.0,5,15,14,38504,67.3,6,3.5,54.0,0.86,Medium,Low,0
11727,2959,33847,206,2333,12419,12419,16213,24,18.6,1.4,8.0,1,2,3,3145,40.3,12,2.7,-43.0,0.25,Medium,Medium,0
12042,1681,1352,301,1851,31598,6319,34724,56,66.2,2.2,21.0,5,12,21,33327,20.5,5,4.4,99.0,0.7,Medium,Low,0
12898,20756,318643,2776,22041,76316,76316,81274,163,89.1,3.4,20.0,13,10,22,44694,13.5,4,4.8,62.0,0.99,Low,Low,0
11748,3392,6407,189,201,16409,17885,20589,13,19.2,0.6,3.0,2,3,4,4540,19.4,13,2.9,13.0,0.64,High,Low,1
12843,2206,29440,83,129,8243,8243,11417,16,5.0,1.4,20.0,2,2,1,5808,18.6,17,3.5,-23.0,0.51,Medium,High,1
14421,2275,10695,54,1834,10247,10247,12988,65,5.0,0.6,6.0,2,3,4,2176,44.2,9,4.2,7.0,0.5,Medium,Medium,0
14029,2725,21458,277,1845,11343,11343,16113,1,41.4,2.5,5.0,2,3,3,6115,68.6,13,3.4,1.0,0.33,High,Low,0
11003,969,29795,497,1323,99067,4358,106410,190,68.1,2.8,25.0,4,12,17,55924,40.8,1,3.8,100.0,0.74,Medium,Low,0
10030,7296,50874,190,8369,26962,26962,31099,69,64.1,1.7,23.0,3,7,10,29248,43.3,8,3.5,29.0,0.65,Low,Low,0
11096,4444,33002,578,58,17507,19082,22246,29,19.8,2.4,5.0,1,2,4,4540,38.9,14,3.3,-6.0,0.41,Medium,High,1
14483,10,11,635,16,16212,50,17641,79,63.9,4.2,15.0,3,5,11,27930,36.1,6,4.4,22.0,0.67,Medium,Low,0
14264,7,83,452,6,41081,30,54557,20,67.6,0.5,21.0,1,5,9,13870,45.7,9,3.8,2.0,0.77,High,Low,0
13911,4154,36068,86,257,14116,15386,16785,58,32.6,2.5,8.0,1,0,1,3824,14.7,11,3.0,-22.0,0.27,Medium,High,1
11946,4818,59569,234,4923,30433,19781,43353,58,58.9,2.0,16.0,2,6,8,13770,42.8,5,3.2,-18.0,0.77,Low,Low,0
14145,2189,17418,159,1541,8434,8434,10583,28,25.8,3.9,12.0,2,1,1,3039,28.4,9,3.4,-7.0,0.52,Medium,Medium,0
13172,96,88,829,95,27306,327,33301,25,73.1,3.4,17.0,4,11,9,30521,36.1,3,4.0,46.0,0.63,Medium,Low,0
14175,0,0,477,0,34821,2,40349,69,30.1,3.8,20.0,2,3,5,9604,37.3,7,3.4,17.0,0.82,Medium,Low,0
11698,8938,8547,1406,11353,37876,37876,43737,98,35.8,2.0,11.0,6,5,10,36809,35.8,2,4.2,-10.0,0.71,High,Low,0
14650,4981,28259,156,3279,14746,16073,17745,54,26.5,2.6,13.0,2,2,2,3205,13.7,16,3.2,-1.0,0.46,High,Medium,0
10539,20316,516639,412,26282,84967,92614,93783,149,93.1,4.8,14.0,8,14,11,56142,50.2,2,4.4,47.0,0.8,Medium,Low,0
14764,3995,46192,379,3112,13768,17485,17629,19,25.9,1.4,8.0,1,3,6,3276,61.4,15,2.9,0.0,0.49,High,Low,0
13822,11088,73428,413,17298,38477,41939,43185,62,100.0,1.9,16.0,6,7,13,46754,34.1,4,2.6,85.0,0.95,High,Low,0
14532,179,778,204,10,12181,657,15478,33,20.2,0.5,12.0,1,1,4,3716,37.8,9,3.1,-2.0,0.42,Medium,High,1
14819,2411,19923,279,1769,8248,8990,11315,59,9.9,2.3,2.0,0,3,2,2369,13.8,13,3.2,21.0,0.43,Low,Medium,0
13014,13356,12394,332,16400,44007,47967,46178,110,63.3,2.6,16.0,6,3,11,9231,48.2,7,4.8,68.0,0.8,Medium,Low,0
13003,23401,181862,254,26511,66697,84705,69117,179,55.1,2.3,32.0,8,17,27,56133,38.1,3,4.2,64.0,0.99,High,Low,0
10587,968,18360,1060,1314,86843,3821,86843,142,64.6,5.0,27.0,10,18,23,83346,12.7,1,3.8,80.0,0.77,Low,Low,0
10152,8124,107231,665,8129,29360,29360,42551,26,51.8,2.8,23.0,6,4,6,0,48.6,7,3.8,16.0,0.83,Medium,Low,0
10722,3326,10305,59,2222,12763,12763,15434,76,36.0,1.3,9.0,2,1,2,5323,41.8,17,1.7,-32.0,0.5,High,High,0
14258,0,0,282,0,11360,0,15541,27,51.1,1.6,2.0,1,5,3,866,18.6,10,3.1,24.0,0.39,Medium,Low,0
14830,1088,21301,176,1128,30309,4455,41125,47,39.3,3.2,16.0,6,6,12,20481,49.4,8,4.3,-2.0,0.65,High,Low,0
11933,2352,20540,201,2626,41608,9153,50619,66,51.6,3.9,16.0,6,7,11,38556,21.7,9,3.4,69.0,0.81,Medium,Low,0
13358,3018,12921,25,2057,12066,12066,13759,16,30.5,3.4,26.0,1,2,7,4393,31.3,4,2.7,-13.0,0.41,Low,Low,0
14485,49,199,335,43,27574,184,38298,54,51.3,1.7,21.0,7,4,10,11116,48.1,3,4.7,37.0,0.73,High,Low,0
12281,33,145,57,18,11349,136,13352,44,45.2,1.8,2.0,5,0,3,5793,37.1,11,3.8,15.0,0.32,Low,Medium,0
10081,538,1606,936,624,34497,2000,37295,74,63.1,4.4,22.0,4,9,9,22469,21.1,6,3.1,35.0,0.63,Medium,Low,0
14832,4044,118293,397,5736,91890,18378,95223,157,74.6,3.2,34.0,6,16,14,62315,13.0,7,4.4,61.0,0.82,Medium,Low,0
13493,9473,150922,79,9928,35933,39166,47657,64,53.6,3.4,16.0,6,1,8,17138,50.9,7,3.6,32.0,0.64,High,Low,0
11175,244,1954,81,187,10098,969,11895,35,7.0,2.7,11.0,0,5,3,4262,53.6,7,2.8,-8.0,0.36,Medium,Low,0
10878,203,866,9,118,11450,664,15794,48,43.2,1.5,8.0,1,2,3,5603,52.7,16,2.4,8.0,0.34,Medium,Low,0
10492,43,391,522,59,23289,179,28093,82,84.3,3.2,15.0,4,7,11,17386,28.8,3,3.4,39.0,0.97,High,Low,0
10240,949,16911,3676,980,78414,3450,84772,150,58.1,4.6,21.0,13,14,19,44393,29.4,3,3.8,,0.95,Medium,Low,0
14728,2,63,1878,3,47347,11,52030,171,66.1,4.6,29.0,10,17,16,82061,32.7,4,4.3,89.0,0.99,High,Low,0
12211,1178,14459,1026,1259,32757,4815,42542,75,29.1,2.5,7.0,4,5,7,9638,23.1,13,2.8,17.0,0.63,High,Low,0
12657,1369,16589,193,892,8015,5209,9969,38,25.0,1.6,5.0,2,4,4,5187,63.4,12,2.5,-20.0,0.68,High,Low,0
12499,64,596,1784,60,31839,245,43084,44,34.3,2.3,20.0,4,9,8,21089,39.6,6,3.6,,0.68,High,Low,0
14241,5145,6417,1330,8127,16551,21019,19359,54,60.2,4.2,18.0,7,7,12,35653,27.1,5,4.1,58.0,0.62,Medium,Low,0
14266,48,201,3,3,14836,178,17332,37,14.3,1.4,10.0,2,2,3,6253,25.1,13,2.6,-2.0,0.42,High,High,1
12440,111,94,736,117,24615,443,25884,48,45.4,3.1,18.0,2,8,14,17167,37.9,6,3.2,24.0,0.71,High,Medium,0
10813,140,1358,139,120,39151,469,53413,45,61.2,4.2,11.0,5,5,5,7244,50.2,8,3.2,28.0,0.75,High,Low,0
12101,7731,104276,891,11449,32814,35767,37037,80,54.1,1.9,24.0,4,8,13,32299,48.9,5,4.6,28.0,0.77,High,Low,0
10169,2429,2701,102,2304,11916,11916,17271,20,28.4,2.8,16.0,3,0,0,3647,43.6,10,3.5,14.0,0.52,Low,Medium,0
12975,2189,11831,10,1313,13593,8835,16557,17,28.4,2.1,9.0,4,0,3,3493,81.3,15,3.1,16.0,0.55,Low,Low,0
11184,110,1888,663,150,70308,541,73314,132,60.9,4.2,22.0,3,19,21,43080,38.1,2,4.7,,0.99,Low,Low,0
13135,8,128,129,9,33018,36,36892,67,72.2,3.5,20.0,13,2,9,28553,50.9,5,4.0,31.0,0.99,High,Low,0
14160,20089,308176,471,24842,77048,83982,84206,153,77.2,3.9,29.0,9,26,34,41283,34.2,0,3.9,45.0,0.98,Low,Low,0
14916,8383,113409,334,7561,23552,29911,30828,23,41.6,3.3,19.0,5,4,10,10214,0.0,6,4.3,26.0,0.52,High,Low,0
10374,1157,13989,1,57,16724,4515,21833,27,42.9,3.3,7.0,3,1,2,4388,22.8,11,3.2,5.0,0.53,Medium,Medium,1
14114,4180,25339,592,2133,14712,16036,17350,9,24.3,0.7,6.0,3,1,2,6763,46.7,8,,-32.0,0.58,High,Medium,0
12727,6715,41405,749,9219,26908,26908,30648,35,75.5,0.6,15.0,4,6,9,41592,41.9,5,3.9,0.0,0.87,Medium,Low,0
11648,8567,61583,2,11623,30127,30127,35952,88,73.2,2.4,20.0,2,5,9,28778,45.3,3,3.1,35.0,0.64,Medium,Low,0
10995,1950,24360,457,1914,33851,7447,46309,65,55.9,0.5,9.0,6,5,6,12335,73.0,4,3.5,19.0,0.81,Medium,Low,0
11232,7764,17808,1242,10329,26701,30172,30727,75,78.2,1.2,21.0,3,11,10,30043,39.6,3,4.1,14.0,0.69,Low,Low,0
14237,4378,59453,235,3562,16304,17771,19456,49,44.3,1.7,5.0,3,4,5,5582,34.0,15,3.2,14.0,0.42,High,Low,0
12116,0,4,208,0,38517,2,47788,56,44.8,2.0,16.0,3,10,6,12474,28.6,4,3.3,24.0,0.85,High,Low,0
12222,336,3758,100,299,8969,1793,11170,53,32.5,1.1,2.0,2,2,9,5659,75.1,13,2.7,5.0,0.51,High,Medium,0
12779,3883,53785,2159,4013,76092,15218,81820,156,67.0,4.7,25.0,8,14,23,73547,33.9,4,4.5,53.0,0.99,High,Low,0
10811,2685,38651,1670,2611,67370,9903,69383,186,77.4,4.6,36.0,10,16,19,55125,50.0,4,4.2,23.0,0.93,Medium,Low,0
10671,4463,87253,158,5008,67056,18105,75684,173,94.8,3.4,32.0,7,13,18,52669,54.1,2,4.8,71.0,0.99,Low,Low,0
11216,2478,31238,161,1888,12934,9571,14884,45,52.8,1.6,3.0,0,1,2,3534,28.0,18,4.3,-2.0,0.39,Medium,Low,0
10829,477,4866,970,512,21156,2009,30796,65,59.2,4.0,14.0,5,2,5,9609,50.1,8,4.0,-8.0,0.7,High,Low,0
10200,2718,22981,168,1437,9431,10279,12377,3,23.4,1.0,10.0,2,2,6,6123,34.0,8,,-46.0,0.48,High,Low,0
14883,271,1606,83,334,29326,938,34788,92,63.5,1.5,14.0,2,7,15,41070,40.2,5,4.2,27.0,0.77,Medium,Low,0
10297,21,175,763,20,23214,83,33989,66,88.2,0.5,7.0,5,13,8,14185,6.4,2,2.7,-11.0,0.52,Low,Low,0
14178,7197,89310,405,7213,24064,27192,32830,53,48.5,2.8,19.0,3,8,7,12002,40.1,9,4.1,42.0,0.73,Medium,Low,0
10912,6377,80188,205,7090,25825,25825,34343,72,44.0,2.4,6.0,3,7,7,11687,46.0,8,3.9,3.0,0.58,Low,Low,0
13795,8135,66909,745,7884,26426,28804,30167,88,48.7,2.2,10.0,6,6,11,33703,47.3,4,3.6,56.0,0.92,Low,Low,0
12345,12946,48348,256,18908,41991,53328,46813,83,72.5,2.9,17.0,6,13,11,15470,47.4,3,4.4,32.0,0.73,Medium,Low,0
10770,67,210,123,68,34351,230,41943,93,57.3,2.7,8.0,7,7,9,36598,34.7,9,3.9,37.0,0.81,Low,Low,0
11492,2074,19636,70,2215,30154,8141,44150,58,55.7,3.4,19.0,2,10,6,17205,47.9,8,3.8,28.0,0.43,Low,Low,0
12348,8172,119045,633,6863,29364,32006,42312,41,75.4,0.8,15.0,1,3,9,10153,12.6,5,4.2,46.0,0.6,Low,Low,0
10562,24025,415557,5287,27861,79563,86723,86108,209,55.4,5.0,18.0,9,16,17,48321,15.4,3,5.0,89.0,0.99,Low,Low,0
10502,1826,26752,617,2146,32665,8166,42868,58,55.4,3.3,11.0,7,4,15,8187,25.9,6,4.9,37.0,0.67,High,Low,0
10486,55,356,238,43,13082,235,15391,31,17.4,0.7,15.0,2,4,6,2710,67.7,10,,16.0,0.75,High,Low,0
13028,93,967,241,95,36447,437,50976,103,51.5,1.4,15.0,4,3,11,17552,23.3,5,3.9,16.0,0.79,Medium,Low,0
10916,1818,19445,154,1646,27281,7365,39596,72,52.7,2.6,18.0,4,5,7,16035,12.1,8,3.3,21.0,0.55,Medium,Low,0
14261,43,758,1073,47,19963,181,28397,46,42.9,2.9,15.0,4,7,5,17411,20.3,4,3.9,52.0,0.72,Low,Low,0
11245,2434,11543,396,2037,11998,8878,15227,32,32.6,1.2,8.0,1,2,3,5127,40.3,10,2.9,0.0,0.37,Medium,Low,0
11731,5768,51897,725,5213,34862,22660,47822,47,39.0,3.6,19.0,2,5,8,12337,44.5,4,3.6,40.0,0.73,Medium,Low,0
14871,3524,4148,123,481,15286,15286,20464,17,30.6,2.0,4.0,4,1,1,7856,56.5,14,2.2,-14.0,0.47,High,High,1
13562,0,2,58,0,14480,3,19129,24,26.3,0.5,11.0,2,2,3,7696,60.6,15,3.2,-30.0,0.37,High,Low,0
11993,70,748,165,48,14976,269,18331,15,33.2,0.5,3.0,2,2,2,5671,18.6,11,2.4,-17.0,0.52,High,High,0
10229,2451,2115,411,3164,47419,9483,56385,72,58.6,4.0,26.0,5,6,13,35015,52.6,5,4.2,42.0,0.99,Low,Low,0
14547,515,1309,157,21,19754,1935,28302,56,30.1,1.6,7.0,3,6,13,7253,13.6,3,2.7,8.0,0.86,Medium,Low,1
11504,192,1827,146,125,6465,905,7466,40,5.0,2.2,10.0,2,0,2,2889,50.4,17,4.0,-16.0,0.39,Medium,High,0
10839,1532,18039,65,107,6504,7089,7187,1,33.3,3.5,7.0,3,2,1,3989,8.3,16,3.0,5.0,0.58,High,Low,1
13226,4795,80826,251,6382,31897,23603,43222,52,35.2,1.8,18.0,0,8,6,8425,31.8,4,3.6,4.0,0.83,High,Low,0
11243,2793,12531,36,1755,11681,11681,14369,61,22.9,0.7,2.0,1,0,4,3939,39.8,13,2.9,-27.0,0.56,Medium,Medium,0
11943,3184,23278,6,79,10357,11289,13128,21,29.9,2.4,2.0,3,2,5,4074,28.9,19,2.5,-9.0,0.45,High,High,1
10249,3043,20002,535,399,12416,12416,14906,18,15.7,0.5,9.0,3,1,1,6119,40.6,11,3.6,-18.0,0.69,Low,Low,1
11878,4388,46761,322,448,16160,17614,19239,31,50.8,1.8,5.0,1,4,2,4966,25.9,12,2.4,,0.3,High,High,1
10894,19,596,4208,22,90339,67,95699,171,54.8,4.7,23.0,10,17,7,63473,47.0,1,4.6,33.0,0.91,Low,Low,0
14561,574,9051,723,732,28311,2774,38836,61,42.4,1.9,23.0,3,6,16,13186,22.3,7,3.8,38.0,0.72,Medium,Low,0
12652,374,1828,129,240,7800,1560,9444,14,29.6,3.1,3.0,2,2,4,3784,44.1,7,3.3,50.0,0.41,High,Low,0
13636,18616,384813,1904,18936,65414,71301,65414,159,58.9,2.4,32.0,9,16,17,50709,38.7,1,4.3,98.0,0.77,Low,Low,0
11048,3098,37750,1010,3440,14071,14071,16752,82,68.4,3.7,28.0,9,7,8,37320,40.6,5,4.0,30.0,0.66,Medium,Low,0
14969,1127,24033,1853,1172,74718,4333,76321,161,61.8,3.4,28.0,7,22,17,40748,41.1,5,4.4,71.0,0.82,High,Low,0
14212,2910,25742,19,1646,9539,10397,12060,41,32.8,1.5,6.0,1,4,6,4836,27.3,16,2.4,-22.0,0.29,High,Low,0
10600,12090,162405,59,11519,37684,41075,38454,69,53.5,2.5,17.0,2,10,10,29234,46.9,5,3.9,0.0,0.59,Low,Low,0
12571,9,202,388,11,59219,38,62468,175,88.0,3.9,20.0,7,11,16,40549,34.3,3,5.0,56.0,0.84,Low,Low,0
11201,1667,1564,136,2111,26163,6540,30529,105,88.7,4.4,21.0,5,8,11,33330,37.7,6,4.4,30.0,0.84,Medium,Low,0
14036,5322,21947,114,733,15432,19598,19609,83,27.6,1.8,9.0,2,2,3,4494,60.5,9,2.8,-23.0,0.48,High,Medium,1
14321,17,198,625,15,9561,64,13134,57,48.5,2.2,10.0,3,8,10,5975,30.6,3,3.2,-24.0,0.51,Medium,Medium,0
12601,10,8,18,7,12260,38,16613,39,45.3,2.0,9.0,3,1,6,6726,35.6,12,2.1,-2.0,0.38,High,Low,0
13132,0,0,158,0,16625,1,22682,40,63.0,0.9,11.0,9,2,6,21185,42.4,4,3.7,3.0,0.55,Medium,Low,0
11118,7236,46529,493,8077,36513,27019,39346,96,59.3,2.7,29.0,3,7,12,23486,22.4,3,3.9,-27.0,0.84,High,Low,0
10089,0,11,1279,0,77632,3,82064,180,61.5,3.5,25.0,5,12,11,48734,59.5,6,4.7,53.0,0.65,High,Low,0
10334,7117,75838,412,7343,35937,26593,48303,59,48.1,1.9,12.0,3,8,6,20806,30.8,8,,39.0,0.84,Low,Low,0
14705,34605,564326,409,32419,94591,120130,97216,109,76.4,4.1,24.0,10,10,13,53777,32.6,1,4.5,59.0,0.94,Low,Low,0
13816,4217,9334,625,2580,13561,17222,15769,46,10.4,2.4,13.0,2,1,4,2786,51.3,12,2.5,29.0,0.44,Medium,Medium,0
12516,949,9786,1239,1118,28000,4116,43820,89,49.7,2.6,20.0,9,7,8,16882,41.4,3,3.8,21.0,0.73,Medium,Low,0
11906,1441,4830,129,1127,7996,5917,9520,10,17.3,3.3,2.0,1,2,2,5878,52.3,8,2.7,3.0,0.48,High,High,0
13415,18281,524446,1789,21126,82805,82805,85631,169,100.0,4.6,31.0,13,16,21,60991,32.7,1,4.1,51.0,0.86,Low,Low,0
12078,65,1451,3110,60,78916,244,91870,131,83.5,3.0,23.0,12,16,30,57530,36.6,3,4.2,,0.95,Medium,Low,0
14242,5022,121008,18,5581,20925,23645,27176,61,75.5,2.6,9.0,2,4,6,11409,33.1,7,3.6,28.0,0.71,Low,Low,0
13354,527,4489,273,292,9988,1997,13516,28,32.6,1.2,12.0,2,2,2,5838,9.6,12,2.9,-23.0,0.47,Medium,Medium,0
13054,73,472,2275,90,24122,289,26922,88,28.6,0.5,19.0,4,8,11,31353,17.5,3,3.3,43.0,0.68,Low,Low,0
10145,3703,4063,242,2745,13932,15185,17459,23,44.3,2.9,3.0,3,3,3,5652,12.1,13,4.1,12.0,0.62,Low,Low,0
10316,3289,53018,75,2188,12814,13967,16262,18,38.8,1.2,3.0,0,2,2,4870,74.0,9,2.2,31.0,0.41,High,Low,0
12908,14058,287628,5891,1581,76406,56540,84520,133,72.3,5.3,26.0,4,15,8,42651,28.0,7,4.3,73.0,0.84,Medium,Low,1
12856,4752,94963,365,5438,31247,20310,41552,77,9.1,2.1,17.0,6,6,13,15523,45.9,11,3.3,33.0,0.78,Medium,Low,0
12349,3784,77847,720,5061,62849,16969,71339,177,68.9,5.6,27.0,2,11,19,101904,13.2,2,3.8,13.0,0.86,Low,Low,0
12260,3261,24831,105,154,13482,13482,17693,1,56.6,0.7,5.0,3,2,3,5603,69.5,16,,-37.0,0.42,Medium,Low,1
14411,4306,8044,153,220,15749,17166,18862,4,39.3,1.5,5.0,1,2,5,7188,22.0,17,3.3,-14.0,0.48,High,High,1
13789,2788,18999,200,262,9727,10602,11608,43,22.3,0.5,12.0,0,0,4,5612,33.7,8,3.6,-11.0,0.45,Medium,Medium,1
12108,226,2064,603,251,22737,1000,32716,62,48.7,3.9,13.0,2,5,10,14413,50.0,9,4.1,59.0,0.76,Medium,Low,0
14658,19053,308563,4433,23855,82030,82030,86805,125,86.5,4.8,23.0,9,13,26,61049,39.5,1,5.0,22.0,0.73,Medium,Low,0
13428,8,58,94,7,26862,29,48841,54,36.5,2.7,3.0,2,1,10,15887,48.6,3,4.7,58.0,0.86,High,Low,0
11544,3254,72446,2146,4142,93489,13742,105400,124,73.2,5.0,18.0,6,10,20,83511,53.5,1,4.6,17.0,0.94,Low,Low,0
14394,1991,11961,222,2385,35243,7048,37774,54,57.5,1.8,21.0,4,11,12,32335,36.1,3,4.7,55.0,0.64,Medium,Low,0
11413,554,3831,63,476,21498,2063,30668,60,17.1,3.1,8.0,5,4,9,11408,37.0,7,4.7,28.0,0.58,Low,Low,0
10678,1074,10198,130,808,15251,4117,18668,1,20.5,1.7,10.0,1,1,2,5652,44.7,15,3.0,-35.0,0.39,High,Low,0
13908,5035,86855,328,5566,28513,21099,38688,88,21.0,2.9,13.0,3,10,6,10586,29.3,4,3.9,,0.7,Medium,Low,0
14383,20537,155564,1051,26957,75213,84990,81137,169,100.0,4.0,20.0,9,15,12,52913,12.1,4,4.7,60.0,0.99,Medium,Low,0
12112,487,6155,60,290,6811,1838,8441,20,44.2,1.6,9.0,2,0,2,2723,33.7,9,3.4,,0.57,High,Low,0
14188,5840,139892,1037,5898,85895,23191,94807,174,84.4,5.1,19.0,12,14,30,59791,5.0,2,4.6,22.0,0.93,Low,Low,0
10101,324,2025,241,9,28457,1252,40712,74,41.2,2.0,15.0,3,6,8,9390,32.3,8,4.0,,0.84,High,Medium,1
12988,576,4577,104,454,9936,2185,14401,9,26.8,1.5,13.0,2,5,3,4794,18.6,13,3.0,-30.0,0.44,Low,Low,0
14450,18092,284465,1833,18833,58936,64240,61714,150,88.7,3.5,38.0,8,21,21,63477,23.7,1,4.4,47.0,0.99,Medium,Low,0
11174,314,2125,848,360,12061,1157,14207,95,67.8,4.1,26.0,5,11,9,36976,47.2,5,3.7,-2.0,0.59,Medium,Low,0
14697,3439,46446,83,3001,15757,17175,18626,27,23.5,1.4,7.0,1,1,7,3476,30.3,9,3.8,4.0,0.5,High,Medium,0
14940,234,6631,1622,278,82861,994,87963,141,60.1,3.5,22.0,10,14,20,24904,45.1,3,5.0,,0.8,Low,Low,0
10808,15874,403551,788,19864,89026,65879,90199,180,78.0,3.8,28.0,10,13,18,63510,4.0,5,4.8,59.0,0.8,Low,Low,0
12105,9360,10154,240,18441,33324,42321,41192,65,75.5,1.6,4.0,5,7,12,24538,18.5,5,3.5,30.0,0.88,High,Low,0
12529,5903,153041,196,6550,23025,25097,30660,69,28.4,1.7,7.0,4,8,6,14323,29.5,15,4.5,46.0,0.79,Medium,Low,0
12985,130,2936,591,146,74142,496,89328,152,71.7,2.5,27.0,5,17,27,59187,0.0,3,4.3,68.0,0.94,Low,Low,0
14517,384,2987,11,326,10716,1500,13006,1,50.2,0.5,4.0,4,2,6,4955,33.0,11,3.5,25.0,0.65,High,Low,0
12991,7007,21023,43,9854,26600,28994,32519,95,62.1,3.0,23.0,3,8,16,40118,27.0,4,4.1,65.0,0.72,Low,Low,0
12664,0,14,2193,0,81452,3,95044,103,72.3,4.8,22.0,15,14,24,49313,27.1,2,3.9,43.0,0.99,Low,Low,0
14695,2644,5916,429,2481,11417,12444,14026,1,30.0,0.9,2.0,2,1,2,4148,43.5,14,2.8,26.0,0.48,Medium,Medium,0
14341,21095,346290,785,20378,87017,87017,99791,155,100.0,4.8,25.0,6,19,12,84990,33.5,2,4.8,,0.85,Medium,Low,0
11346,405,1760,597,481,32734,1767,37669,83,61.7,2.9,16.0,5,3,14,43595,74.3,2,3.8,57.0,0.91,Low,Low,0
14590,5713,79728,112,6402,31566,23358,42258,48,75.2,1.1,12.0,3,4,7,4186,55.6,7,4.0,16.0,0.65,Medium,Low,0
12992,1761,10914,230,1419,29737,6542,41649,89,47.2,2.5,15.0,6,2,7,16013,4.2,6,3.2,25.0,0.71,Low,Low,0
11733,5,29,2248,5,25452,19,28956,60,73.1,5.4,20.0,3,16,10,37071,49.0,6,4.1,19.0,0.71,High,Low,0
12060,10265,215691,930,11361,39622,43187,49405,137,87.3,2.6,33.0,5,15,21,47530,20.1,3,4.8,69.0,0.99,Medium,Low,0
13490,29,38,297,24,9631,115,11891,1,32.9,2.3,9.0,1,1,3,6093,42.9,8,3.7,-17.0,0.48,Medium,Medium,0
11845,4591,73727,1733,4312,60393,16306,70718,134,99.9,4.1,31.0,4,13,24,29389,18.4,3,4.3,61.0,0.84,Medium,Low,0
14251,0,3,21,0,16556,4,20069,24,34.4,1.5,7.0,0,0,3,3134,7.3,13,3.1,-9.0,0.37,High,High,0
11392,2136,21487,592,1925,29518,7969,41112,50,42.3,1.7,10.0,6,6,8,16649,27.7,6,3.5,30.0,0.54,High,Low,0
12253,1,26,182,0,11879,8,16569,53,32.6,2.2,8.0,4,4,3,2684,35.2,7,2.6,-35.0,0.54,Medium,Low,1
11873,458,7050,128,510,22090,2120,32108,67,53.2,2.0,14.0,4,3,7,10963,38.6,9,4.2,-36.0,0.79,Medium,Low,0
14393,4687,74780,227,111,18099,19727,22263,13,26.6,2.4,2.0,7,0,3,4308,43.7,18,,-4.0,0.41,High,Medium,1
14946,8284,128524,1,8985,33611,33611,47609,58,47.3,1.4,9.0,1,2,9,15662,38.7,7,5.0,-2.0,0.78,High,Low,0
11221,24390,546439,1074,25612,98040,106863,100246,141,86.9,1.0,30.0,4,15,13,35159,35.0,4,4.0,76.0,0.99,Medium,Low,0
12963,276,4249,2072,311,82805,993,88752,165,99.2,5.2,31.0,3,19,20,50390,48.4,1,4.3,45.0,0.76,Low,Low,0
11428,14674,274106,2378,19686,56211,61269,58130,161,71.4,3.8,34.0,6,16,20,35932,55.2,3,4.0,48.0,0.99,Low,Low,0
13784,4,78,707,5,72904,18,82007,149,80.2,2.7,26.0,8,14,19,40390,34.8,6,,78.0,0.79,Low,Low,0
12674,3439,39667,71,545,16464,17945,21300,18,5.0,1.9,18.0,5,3,1,4187,20.1,14,3.6,-15.0,0.41,Low,Low,1
12690,2860,29090,88,1769,9188,10014,12106,22,14.2,0.7,8.0,2,0,3,5629,17.3,12,2.2,-20.0,0.63,High,Medium,0
13076,7784,39234,77,8753,28616,32336,38206,40,41.7,3.6,16.0,4,6,6,7063,30.8,4,3.8,-3.0,0.72,High,Medium,0
10298,1,21,236,1,24991,6,32668,67,57.8,3.7,18.0,2,8,8,11277,49.7,8,3.2,22.0,0.79,Medium,Low,0
13829,404,6453,1210,457,30830,1788,41053,49,41.1,2.9,7.0,3,4,11,10172,22.7,7,3.2,-27.0,0.72,Low,Low,0
11834,843,15939,632,1059,109818,3514,121615,151,75.0,3.8,26.0,7,15,13,54636,52.2,5,4.4,55.0,0.99,Low,Low,0
11963,1653,6969,286,2243,33205,7305,40594,91,61.0,3.3,21.0,5,7,11,18423,47.4,1,4.2,11.0,0.56,High,Low,0
11076,216,1379,196,14,9251,878,11066,34,26.6,1.7,9.0,1,1,4,7160,33.5,12,2.8,-29.0,0.24,High,Medium,1
10309,1333,26425,1044,1331,81889,4749,83903,183,60.7,4.2,31.0,4,14,20,45528,23.1,2,4.3,31.0,0.87,Low,Low,0
10231,17262,257083,4286,20959,108227,70347,112503,159,61.8,2.8,19.0,8,9,21,55619,32.5,4,5.0,65.0,0.88,Medium,Low,0
13706,16504,219595,1131,16561,52027,56709,59324,170,73.0,2.0,16.0,3,12,20,34420,35.3,4,4.8,25.0,0.9,Medium,Low,0
14777,2009,14655,448,1811,8924,8924,12192,61,14.0,1.3,14.0,3,2,2,4428,18.3,13,3.7,-11.0,0.38,Low,Low,0
12324,855,14004,4294,863,103953,2910,104792,144,65.2,2.4,21.0,6,11,22,42692,27.5,3,3.3,39.0,0.99,Low,Low,0
11537,5972,25371,83,7899,25764,25764,28564,123,80.7,3.4,20.0,2,8,7,15546,39.6,3,4.5,,0.88,High,Low,0
11452,9930,57780,42,13349,33051,41974,35965,74,62.9,4.4,13.0,5,6,6,49823,50.1,5,4.6,34.0,0.92,High,Low,0
